773	295	6	11.49
45202	1971	3	42.9
1036	25222	4	44.12
651	979	14	73.3
678	563	6	16.01
2178	382	3	8.64
713	889	3	6.9
111	688	23	13.8
58	1068	15	9.34
616	473	11	37.41
14327	4215	6	80.35
8451	101	13	12.33
592	380	5	7.85
431	958	5	12.41
432	826	5	11.61
5127	269	4	17.43
14142	112	4	11.05
1485	118	14	20.69
101	9397	11	8.97
563	249	7	9
38587	101	4	10.39
466	2188	4	14.92
1516	701	9	49.69
2123	472	3	9.62
1610	409	3	7.55
4174	756	3	15.93
398	1234	5	14.03
21343	373	3	24.09
136	8195	3	8.97
101	10077	11	10.32
372	1343	4	10.08
715	2779	3	13.05
42894	43448	3	68.49
58	2480	8	7.68
101	13519	10	16.43
43624	19252	3	57.9
678	3001	3	13.28
234	2596	3	6.85
2688	101	26	8.14
1669	103	21	9.14
101	15757	7	12.79
3839	3630	3	25.21
200	1170	5	8.43
203	239	15	13.47
9	1035	21	25.36
58	259	40	10.46
1364	1741	3	14.54
114	23131	4	18.97
163	6273	3	9.6
