31901	1488
30299	1489
14409	1490
39410	1491
34128	1492
34107	1493
34097	1494
45412	1495
44673	1496
37754	1497
35885	1498
36444	1499
36368	1500
36543	1501
36064	1502
36473	1503
37753	1504
45650	1505
38970	1506
44704	1507
36119	1508
2368	1509
33085	1510
38842	1511
19357	1512
51777	1513
18608	1514
13047	1515
11621	1516
32598	1517
29023	1518
36899	1519
1984	1520
11197	1521
2849	1522
69859	1523
36649	1524
25765	1525
36299	1526
88089	1527
44656	1528
30426	1529
39677	1530
39239	1531
39476	1532
44096	1533
36113	1534
44094	1535
2264	1536
71219	1537
35810	1538
39521	1539
39674	1540
36607	1541
18027	1542
11328	1543
10046	1544
44397	1545
11019	1546
34132	1547
34103	1548
34111	1549
34109	1550
44924	1551
44947	1552
45473	1553
44973	1554
44516	1555
44747	1556
44514	1557
45684	1558
45484	1559
44735	1560
35974	1561
45677	1562
44597	1563
24094	1564
21606	1565
39424	1566
34095	1567
14457	1568
48477	1569
67246	1570
25587	1571
36657	1572
2414	1573
34116	1574
2263	1575
34125	1576
31199	1577
1881	1578
22824	1579
34120	1580
1256	1581
17959	1582
54736	1583
34126	1584
2263	1585
2264	1586
36654	1587
44918	1588
45668	1589
36371	1590
44730	1591
45574	1592
44727	1593
45460	1594
45527	1595
44977	1596
44740	1597
44580	1598
13837	1599
35585	1600
23461	1601
35774	1602
34100	1603
34118	1604
30148	1605
25354	1606
25158	1607
34105	1608
57089	1609
13305	1610
70853	1611
15363	1612
59832	1613
25198	1614
23097	1615
37004	1616
30495	1617
2021	1618
34119	1619
84563	1620
84562	1621
54448	1622
51794	1623
82841	1624
54247	1625
28320	1626
54784	1627
79639	1628
66415	1629
52264	1630
52219	1631
52637	1632
52811	1633
3852	1634
58377	1635
75400	1636
62039	1637
68037	1638
55824	1639
49802	1640
89458	1641
81523	1642
74136	1643
44953	1644
88487	1645
64968	1646
55853	1647
89038	1648
88857	1649
37271	1650
69757	1651
45026	1652
25981	1653
44169	1654
79227	1655
15340	1656
20382	1657
47783	1658
17180	1659
44339	1660
74336	1661
2550	1662
41464	1663
44042	1664
46674	1665
44692	1666
54908	1667
67793	1668
33963	1669
2445	1670
34031	1671
3085	1672
35343	1673
2638	1674
49249	1675
22980	1676
60666	1677
82000	1678
39284	1679
33996	1680
26964	1681
42985	1682
1269	1683
23428	1684
30016	1685
31673	1686
9608	1687
73066	1688
20602	1689
50513	1690
3074	1691
15	1692
55492	1693
13188	1694
34252	1695
80075	1696
65872	1697
78497	1698
88342	1699
17660	1700
36233	1701
87287	1702
30677	1703
33141	1704
10510	1705
75637	1706
54218	1707
37903	1708
84304	1709
6	1710
40429	1711
7934	1712
7602	1713
89126	1714
20498	1715
54660	1716
54663	1717
797	1718
10012	1719
18506	1720
10300	1721
44327	1722
72937	1723
42087	1724
11375	1725
2506	1726
14185	1727
60321	1728
87598	1729
35777	1730
5055	1731
8669	1732
23342	1733
23445	1734
2500	1735
57475	1736
53042	1737
62822	1738
43916	1739
876	1740
37904	1741
43969	1742
28938	1743
44904	1744
39784	1745
18863	1746
73530	1747
12341	1748
10840	1749
88423	1750
46088	1751
60342	1752
31788	1753
72422	1754
3571	1755
9665	1756
42669	1757
1138	1758
51970	1759
51266	1760
78430	1761
30057	1762
37725	1763
31503	1764
31505	1765
30070	1766
51967	1767
42358	1768
43849	1769
22783	1770
64223	1771
56690	1772
42302	1773
23872	1774
63461	1775
20739	1776
53314	1777
32266	1778
23382	1779
50580	1780
51985	1781
14513	1782
17466	1783
44533	1784
25113	1785
81616	1786
41304	1787
4481	1788
36710	1789
818	1790
4522	1791
28625	1792
48357	1793
6365	1794
24109	1795
33544	1796
23383	1797
48269	1798
28866	1799
58861	1800
63009	1801
15	1802
32862	1803
4810	1804
34442	1805
62653	1806
11577	1807
13915	1808
54661	1809
36736	1810
41122	1811
14573	1812
30609	1813
24693	1814
11021	1815
42675	1816
28603	1817
72915	1818
78801	1819
18267	1820
26037	1821
21595	1822
15353	1823
43165	1824
13698	1825
64246	1826
50446	1827
44412	1828
12489	1829
86503	1830
1365	1831
53094	1832
10130	1833
12018	1834
41794	1835
83055	1836
7156	1837
85698	1838
88544	1839
88595	1840
25972	1841
25780	1842
9389	1843
8985	1844
53	1845
49204	1846
52614	1847
182	1848
25286	1849
44554	1850
30068	1851
1180	1852
47577	1853
1568	1854
20593	1855
45756	1856
9	1857
5155	1858
1373	1859
403	1860
2	1861
41020	1862
3383	1863
10139	1864
42590	1865
30356	1866
843	1867
3362	1868
80766	1869
73692	1870
42150	1871
24808	1872
24960	1873
24814	1874
24984	1875
24798	1876
24912	1877
24863	1878
24753	1879
24841	1880
24729	1881
24914	1882
25014	1883
24982	1884
24909	1885
88095	1886
9520	1887
54221	1888
53356	1889
30927	1890
86536	1891
11631	1892
51604	1893
29328	1894
81325	1895
65118	1896
41690	1897
18406	1898
25016	1899
24744	1900
24846	1901
24900	1902
24953	1903
24701	1904
24859	1905
24896	1906
24983	1907
24904	1908
24789	1909
24742	1910
24943	1911
24955	1912
24827	1913
9913	1914
87139	1915
67271	1916
5556	1917
9509	1918
51381	1919
338	1920
20647	1921
48511	1922
89659	1923
22685	1924
2602	1925
19165	1926
25635	1927
26272	1928
1884	1929
30697	1930
5911	1931
58935	1932
25427	1933
82108	1934
15544	1935
42050	1936
45567	1937
54658	1938
16640	1939
8626	1940
33	1941
87114	1942
19226	1943
75654	1944
11520	1945
19918	1946
12386	1947
23501	1948
66239	1949
64684	1950
89809	1951
54666	1952
62420	1953
4988	1954
42365	1955
86872	1956
9561	1957
86688	1958
43158	1959
29135	1960
77626	1961
53475	1962
19692	1963
77357	1964
62305	1965
40005	1966
69389	1967
29779	1968
83625	1969
31121	1970
87290	1971
49991	1972
80159	1973
79648	1974
33367	1975
29212	1976
46419	1977
20847	1978
21428	1979
22161	1980
25925	1981
1870	1982
36536	1983
5366	1984
843	1985
24062	1986
82028	1987
57833	1988
75858	1989
55438	1990
10877	1991
5552	1992
41477	1993
24906	1994
31179	1995
30641	1996
30642	1997
61533	1998
19260	1999
14	2000
65682	2001
39804	2002
63860	2003
40594	2004
48711	2005
2756	2006
84530	2007
44495	2008
37917	2009
10039	2010
16741	2011
17657	2012
15842	2013
15165	2014
20161	2015
40725	2016
4089	2017
13219	2018
42149	2019
84941	2020
17025	2021
295	2022
7503	2023
11086	2024
52686	2025
28707	2026
26833	2027
86507	2028
52090	2029
45605	2030
76418	2031
36446	2032
34164	2033
25512	2034
23338	2035
17303	2036
32791	2037
10191	2038
15617	2039
51954	2040
23282	2041
86209	2042
3082	2043
9969	2044
29045	2045
78506	2046
14852	2047
14672	2048
5600	2049
12691	2050
68338	2051
17666	2052
15339	2053
31160	2054
46956	2055
7996	2056
38050	2057
39246	2058
40107	2059
69998	2060
38256	2061
35575	2062
20072	2063
9005	2064
1	2065
13668	2066
14320	2067
49749	2068
51894	2069
14151	2070
43355	2071
51796	2072
36781	2073
28690	2074
3425	2075
18446	2076
24053	2077
86813	2078
72380	2079
16630	2080
85493	2081
10521	2082
19816	2083
56603	2084
64074	2085
49825	2086
464	2087
47457	2088
13730	2089
51908	2090
78274	2091
73722	2092
9309	2093
44245	2094
31822	2095
80416	2096
37781	2097
32309	2098
45547	2099
43056	2100
14587	2101
47050	2102
40544	2103
87513	2104
15460	2105
52807	2106
55255	2107
88032	2108
49226	2109
85305	2110
86398	2111
78943	2112
73927	2113
47906	2114
47912	2115
12267	2116
12545	2117
26147	2118
31688	2119
32817	2120
80717	2121
12675	2122
28589	2123
12084	2124
52945	2125
3042	2126
14996	2127
68134	2128
52242	2129
53239	2130
88231	2131
51787	2132
62208	2133
66018	2134
45196	2135
19590	2136
13312	2137
15286	2138
80353	2139
67052	2140
13685	2141
3111	2142
58269	2143
10635	2144
66805	2145
33884	2146
17674	2147
47725	2148
31330	2149
74576	2150
21281	2151
13177	2152
734	2153
76773	2154
32205	2155
23726	2156
30479	2157
2484	2158
19349	2159
1594	2160
8588	2161
68866	2162
22815	2163
11283	2164
16308	2165
42479	2166
13978	2167
75172	2168
11314	2169
85019	2170
3041	2171
37241	2172
45502	2173
55172	2174
9321	2175
71679	2176
79705	2177
5257	2178
2	2179
12145	2180
29096	2181
83977	2182
18771	2183
12507	2184
18116	2185
52424	2186
3	2187
12723	2188
8867	2189
64082	2190
26097	2191
40629	2192
31902	2193
35764	2194
18525	2195
4481	2196
29174	2197
3278	2198
13763	2199
3920	2200
87147	2201
24702	2202
15619	2203
42328	2204
25311	2205
9142	2206
72839	2207
55105	2208
14333	2209
30066	2210
58954	2211
35638	2212
13132	2213
87129	2214
80684	2215
21467	2216
41124	2217
57311	2218
8406	2219
7860	2220
23203	2221
80242	2222
33998	2223
17624	2224
87581	2225
22862	2226
62507	2227
15783	2228
54591	2229
18241	2230
30338	2231
17824	2232
45816	2233
25242	2234
13735	2235
45463	2236
86763	2237
38804	2238
81497	2239
25121	2240
81313	2241
71816	2242
58244	2243
84621	2244
49360	2245
20681	2246
39196	2247
3021	2248
48556	2249
12347	2250
23379	2251
79578	2252
64398	2253
19110	2254
83872	2255
50704	2256
70053	2257
21380	2258
73008	2259
63052	2260
52987	2261
38971	2262
47699	2263
53802	2264
12969	2265
21067	2266
15564	2267
12551	2268
155	2269
77888	2270
16500	2271
13020	2272
69770	2273
63347	2274
45464	2275
65462	2276
22819	2277
22491	2278
4762	2279
48980	2280
86632	2281
43454	2282
28070	2283
3258	2284
10856	2285
2085	2286
51471	2287
20831	2288
15914	2289
60039	2290
17540	2291
3265	2292
18827	2293
1680	2294
17223	2295
12830	2296
73721	2297
49262	2298
16794	2299
38661	2300
2220	2301
44482	2302
69422	2303
16689	2304
87067	2305
24363	2306
37913	2307
17396	2308
39266	2309
32452	2310
25718	2311
689	2312
11610	2313
83557	2314
71222	2315
19464	2316
87620	2317
24019	2318
14697	2319
13607	2320
2526	2321
12271	2322
35754	2323
18776	2324
80247	2325
49553	2326
64050	2327
18824	2328
21094	2329
52441	2330
78749	2331
88107	2332
83361	2333
334	2334
2439	2335
55479	2336
14947	2337
72989	2338
3281	2339
16598	2340
52445	2341
427	2342
32434	2343
14642	2344
13803	2345
13023	2346
37830	2347
82714	2348
78660	2349
84412	2350
40481	2351
15881	2352
51858	2353
38063	2354
72572	2355
24171	2356
43587	2357
42934	2358
13339	2359
12015	2360
24725	2361
80234	2362
18020	2363
76131	2364
63433	2365
23385	2366
28678	2367
88058	2368
58522	2369
25391	2370
39839	2371
16312	2372
15167	2373
33493	2374
27205	2375
53145	2376
49197	2377
32044	2378
52303	2379
18707	2380
17160	2381
52311	2382
24459	2383
925	2384
38741	2385
28159	2386
7798	2387
62165	2388
45690	2389
14557	2390
87600	2391
24234	2392
11090	2393
32661	2394
41043	2395
80780	2396
51930	2397
44589	2398
44749	2399
51805	2400
86449	2401
3267	2402
14336	2403
74128	2404
66393	2405
16557	2406
17661	2407
15109	2408
43393	2409
44609	2410
30442	2411
81041	2412
1342	2413
57794	2414
371	2415
479	2416
1998	2417
32098	2418
48499	2419
39503	2420
39322	2421
56395	2422
27733	2423
2166	2424
27840	2425
27362	2426
30835	2427
73249	2428
38453	2429
23681	2430
51302	2431
39546	2432
64688	2433
12469	2434
15329	2435
81135	2436
19042	2437
65309	2438
36693	2439
42027	2440
49333	2441
78273	2442
2164	2443
23777	2444
14865	2445
13704	2446
24403	2447
17772	2448
3926	2449
52770	2450
40409	2451
3053	2452
39276	2453
48892	2454
32508	2455
64352	2456
56724	2457
16652	2458
72682	2459
64984	2460
79189	2461
2155	2462
4994	2463
83862	2464
83879	2465
72169	2466
31861	2467
45017	2468
20761	2469
51183	2470
49350	2471
5578	2472
36363	2473
23319	2474
18794	2475
19115	2476
79125	2477
11492	2478
57988	2479
65186	2480
49232	2481
21539	2482
61512	2483
45471	2484
55469	2485
1576	2486
28927	2487
13945	2488
71249	2489
2850	2490
42190	2491
38985	2492
17070	2493
16628	2494
16900	2495
43882	2496
47211	2497
2896	2498
14153	2499
45603	2500
46058	2501
35391	2502
21088	2503
80901	2504
38876	2505
15269	2506
15737	2507
1212	2508
52177	2509
21286	2510
28781	2511
78490	2512
38733	2513
33486	2514
47983	2515
37615	2516
44103	2517
44105	2518
36525	2519
14436	2520
66982	2521
54226	2522
